inpro,incity,outpro,outcity,cargo
福建,漳州市,云南,怒江州,0.019059828
重庆,武隆区,云南,昆明市,0.843987701
北京,西城区,云南,文山州,0.931151255
广西,钦州市,云南,昭通市,0.82338808
海南,陵水县,云南,保山市,0.123209875
黑龙江,大兴安岭地区,云南,昭通市,0.466145273
北京,顺义区,云南,保山市,0.697259194
天津,河西区,云南,昭通市,0.046391748
安徽,马鞍山市,云南,曲靖市,0.717311686
湖北,孝感市,云南,普洱市,0.521969403
湖南,株洲市,云南,红河州,0.797089379
甘肃,甘南州,云南,西双版纳州,0.740397463
陕西,渭南市,云南,昭通市,0.637848359
天津,津南区,云南,曲靖市,0.216859203
新疆,铁门关市,云南,怒江州,0.399174675
湖南,永州市,云南,玉溪市,0.189799504
福建,厦门市,云南,临沧市,0.048632496
上海,宝山区,云南,德宏州,0.008124449
上海,徐汇区,云南,昆明市,0.995090109
云南,德宏州,云南,曲靖市,0.150507019
云南,红河州,云南,德宏州,0.601906283
天津,津南区,云南,曲靖市,0.747600667
安徽,宣城市,云南,保山市,0.304510054
海南,海口市,云南,楚雄州,0.562984193
湖南,怀化市,云南,昆明市,0.149217048
福建,龙岩市,云南,昭通市,0.17020981
重庆,奉节县,云南,玉溪市,0.990848457
青海,海东地区,云南,楚雄州,0.366089191
云南,大理州,云南,丽江市,0.330428282
天津,静海区,云南,楚雄州,0.275255989
河北,邯郸市,云南,德宏州,0.980323611
河南,济源市,云南,红河州,0.239934696
浙江,湖州市,云南,丽江市,0.41066709
湖北,潜江市,云南,德宏州,0.332237187
甘肃,白银市,云南,曲靖市,0.741412935
重庆,江北区,云南,临沧市,0.893932878
陕西,商洛市,云南,大理州,0.209311735
天津,和平区,云南,楚雄州,0.873611728
广东,中山市,云南,普洱市,0.43617705
广西,河池市,云南,楚雄州,0.930125531
浙江,嘉兴市,云南,迪庆州,0.717434086
重庆,高新区,云南,德宏州,0.370669818
黑龙江,黑河市,云南,大理州,0.44537687
广东,梅州市,云南,玉溪市,0.343003248
河北,廊坊市,云南,文山州,0.543473969
海南,东方市,云南,保山市,0.201614607
辽宁,鞍山市,云南,曲靖市,0.213454956
重庆,北部新区,云南,红河州,0.815225766
安徽,宣城市,云南,怒江州,0.381662682
湖南,怀化市,云南,昭通市,0.9684377
湖南,株洲市,云南,红河州,0.534294173
贵州,黔西南州,云南,怒江州,0.036204364
重庆,北碚区,云南,临沧市,0.928610686
上海,嘉定区,云南,丽江市,0.292769633
云南,迪庆州,云南,大理州,0.92837339
吉林,白山市,云南,昭通市,0.896792529
山东,滨州市,云南,玉溪市,0.945957092
河南,三门峡市,云南,西双版纳州,0.272949465
河南,南阳市,云南,楚雄州,0.383010056
陕西,安康市,云南,玉溪市,0.16564021
云南,怒江州,云南,丽江市,0.932402958
黑龙江,七台河市,云南,玉溪市,0.765076756
北京,大兴区,云南,德宏州,0.976488968
西藏,昌都地区,云南,玉溪市,0.136309508
安徽,芜湖市,云南,曲靖市,0.020067579
山东,滨州市,云南,怒江州,0.761042519
江西,九江市,云南,红河州,0.599072841
海南,昌江县,云南,迪庆州,0.710961429
北京,朝阳区,云南,德宏州,0.542947713
广东,河源市,云南,丽江市,0.250796805
广西,梧州市,云南,怒江州,0.384889553
海南,琼中县,云南,昆明市,0.908247788
湖南,湘潭市,云南,楚雄州,0.020348449
甘肃,兰州市,云南,德宏州,0.881119123
福建,莆田市,云南,玉溪市,0.518632768
云南,大理州,云南,临沧市,0.071785241
北京,崇文区,云南,西双版纳州,0.52635283
四川,乐山市,云南,红河州,0.753181674
天津,津南区,云南,楚雄州,0.475913202
广东,东莞市,云南,昭通市,0.543367415
河南,新乡市,云南,文山州,0.573780729
西藏,日喀则地区,云南,昆明市,0.803238503
陕西,安康市,云南,丽江市,0.63092639
湖南,常德市,云南,红河州,0.601506982
陕西,榆林市,云南,楚雄州,0.617754681
上海,宝山区,云南,昆明市,0.612501208
山西,运城市,云南,怒江州,0.054073153
河南,漯河市,云南,怒江州,0.201796605
海南,儋州市,云南,大理州,0.200794644
贵州,安顺市,云南,楚雄州,0.6256822
四川,泸州市,云南,玉溪市,0.393707313
山西,吕梁市,云南,丽江市,0.900884561
海南,海口市,云南,普洱市,0.490119731
四川,甘孜州,云南,玉溪市,0.972429257
江苏,苏州市,云南,西双版纳州,0.173061927
青海,果洛州,云南,文山州,0.00691463
内蒙古,鄂尔多斯市,云南,丽江市,0.720188812
天津,南开区,云南,丽江市,0.852425886
江西,吉安市,云南,楚雄州,0.011185952
福建,泉州市,云南,丽江市,0.358405856
辽宁,辽阳市,云南,红河州,0.544304461
江苏,南通市,云南,迪庆州,0.453160532
重庆,铜梁区,云南,普洱市,0.917319037
吉林,白城市,云南,玉溪市,0.017479326
天津,塘沽区,云南,玉溪市,0.212530906
黑龙江,双鸭山市,云南,临沧市,0.625925543
上海,黄浦区,云南,楚雄州,0.018779105
北京,丰台区,云南,丽江市,0.573748445
上海,宝山区,云南,丽江市,0.229613654
吉林,白城市,云南,德宏州,0.298729889
宁夏,石嘴山市,云南,保山市,0.382844762
安徽,阜阳市,云南,西双版纳州,0.386753245
山东,滨州市,云南,文山州,0.603949765
上海,杨浦区,云南,楚雄州,0.978177421
安徽,铜陵市,云南,楚雄州,0.891609533
辽宁,本溪市,云南,楚雄州,0.16141277
天津,河西区,云南,普洱市,0.182291585
广西,贺州市,云南,丽江市,0.079259125
海南,临高县,云南,西双版纳州,0.38983604
湖南,邵阳市,云南,楚雄州,0.199395732
重庆,沙坪坝区,云南,文山州,0.880470627
北京,怀柔区,云南,西双版纳州,0.480885106
北京,通州区,云南,昭通市,0.672520528
北京,门头沟,云南,德宏州,0.030009669
天津,东丽区,云南,迪庆州,0.018472152
山东,枣庄市,云南,丽江市,0.57669048
广东,云浮市,云南,昭通市,0.801334108
甘肃,平凉市,云南,迪庆州,0.235541411
福建,泉州市,云南,临沧市,0.694206634
重庆,九龙坡区,云南,迪庆州,0.741433362
上海,嘉定区,云南,昭通市,0.981529469
上海,嘉定区,云南,昆明市,0.805362016
上海,静安区,云南,红河州,0.425907425
安徽,安庆市,云南,丽江市,0.521428094
河北,张家口市,云南,怒江州,0.685746378
重庆,南川区,云南,楚雄州,0.802573865
重庆,璧山区,云南,西双版纳州,0.848820335
北京,房山区,云南,普洱市,0.645300092
河南,驻马店市,云南,文山州,0.532221574
甘肃,甘南州,云南,曲靖市,0.922263241
重庆,石柱县,云南,普洱市,0.847038381
四川,宜宾市,云南,文山州,0.379903525
山东,德州市,云南,曲靖市,0.502091295
广西,河池市,云南,红河州,0.904435091
河南,安阳市,云南,楚雄州,0.143924973
海南,儋州市,云南,曲靖市,0.341529232
辽宁,沈阳市,云南,普洱市,0.621986752
黑龙江,双鸭山市,云南,楚雄州,0.449371895
广东,广州市,云南,德宏州,0.09740723
广东,汕尾市,云南,昭通市,0.649592633
新疆,昌吉州,云南,迪庆州,0.387650519
福建,漳州市,云南,普洱市,0.000256881
西藏,阿里地区,云南,大理州,0.415961607
辽宁,葫芦岛市,云南,昭通市,0.084271888
吉林,白城市,云南,红河州,0.352282378
安徽,黄山市,云南,普洱市,0.891767083
山东,潍坊市,云南,昭通市,0.192639566
河北,沧州市,云南,西双版纳州,0.354420945
西藏,拉萨市,云南,玉溪市,0.278618479
内蒙古,赤峰市,云南,保山市,0.855496099
广东,佛山市,云南,普洱市,0.744679504
广西,河池市,云南,红河州,0.675969489
江苏,徐州市,云南,怒江州,0.273633039
河南,洛阳市,云南,临沧市,0.285840981
海南,儋州市,云南,文山州,0.302675771
甘肃,平凉市,云南,临沧市,0.314576417
辽宁,锦州市,云南,红河州,0.533818496
重庆,大渡口区,云南,玉溪市,0.930247864
北京,顺义区,云南,德宏州,0.460007441
四川,遂宁市,云南,昭通市,0.411116223
江西,新余市,云南,丽江市,0.663670711
湖南,湘西州,云南,文山州,0.260734519
内蒙古,兴安盟,云南,曲靖市,0.950648623
广西,钦州市,云南,迪庆州,0.865598169
江苏,徐州市,云南,怒江州,0.763508912
河北,衡水市,云南,楚雄州,0.668402118
湖北,潜江市,云南,红河州,0.59085542
甘肃,庆阳市,云南,德宏州,0.369879077
重庆,永川区,云南,大理州,0.334832852
重庆,黔江区,云南,怒江州,0.432131821
陕西,西安市,云南,昆明市,0.851597937
宁夏,固原市,云南,怒江州,0.122480156
安徽,淮南市,云南,楚雄州,0.45294943
青海,海东地区,云南,迪庆州,0.315710679
黑龙江,伊春市,云南,西双版纳州,0.235802778
黑龙江,大兴安岭地区,云南,昆明市,0.349634694
天津,北辰区,云南,文山州,0.12883811
安徽,阜阳市,云南,丽江市,0.183473546
山西,太原市,云南,保山市,0.554282739
浙江,湖州市,云南,西双版纳州,0.86769357
海南,文昌市,云南,西双版纳州,0.001075722
贵州,黔南州,云南,文山州,0.199048138
辽宁,沈阳市,云南,昭通市,0.51990064
山东,莱芜市,云南,大理州,0.817574117
新疆,巴音郭楞州,云南,红河州,0.761523553
新疆,石河子市,云南,丽江市,0.418988649
河南,新乡市,云南,临沧市,0.089819199
湖南,岳阳市,云南,曲靖市,0.645514247
黑龙江,绥化市,云南,丽江市,0.186359139
辽宁,锦州市,云南,曲靖市,0.81262715
内蒙古,通辽市,云南,玉溪市,0.693647484
吉林,延边州,云南,昭通市,0.443677242
天津,塘沽区,云南,迪庆州,0.630846889
新疆,克拉玛依市,云南,保山市,0.358815345
浙江,金华市,云南,昭通市,0.224036548
湖南,常德市,云南,大理州,0.140897782
山西,朔州市,云南,临沧市,0.278235866
广东,清远市,云南,普洱市,0.584706185
河南,濮阳市,云南,文山州,0.122198584
海南,澄迈县,云南,文山州,0.926177397
云南,保山市,云南,文山州,0.129369634
广东,汕尾市,云南,临沧市,0.733345396
湖南,湘西州,云南,曲靖市,0.673342604
重庆,九龙坡区,云南,西双版纳州,0.699211017
北京,崇文区,云南,西双版纳州,0.093758761
四川,绵阳市,云南,昭通市,0.73779353
新疆,阿克苏地区,云南,大理州,0.836310977
浙江,嘉兴市,云南,曲靖市,0.012554563
浙江,温州市,云南,迪庆州,0.966605587
海南,白沙县,云南,西双版纳州,0.2023394
重庆,九龙坡区,云南,西双版纳州,0.268424203
重庆,长寿区,云南,红河州,0.822681842
陕西,商洛市,云南,普洱市,0.071676451
陕西,榆林市,云南,保山市,0.585050873
广西,玉林市,云南,丽江市,0.661463937
海南,屯昌县,云南,怒江州,0.050300707
重庆,渝中区,云南,保山市,0.092662649
陕西,铜川市,云南,楚雄州,0.624715023
云南,临沧市,云南,红河州,0.144948377
天津,河北区,云南,昆明市,0.450158011
宁夏,石嘴山市,云南,大理州,0.951267852
安徽,淮北市,云南,迪庆州,0.729997575
新疆,博尔塔拉州,云南,昭通市,0.39115206
天津,河北区,云南,楚雄州,0.658371005
江苏,扬州市,云南,迪庆州,0.819270761
江苏,盐城市,云南,德宏州,0.55573707
重庆,渝中区,云南,怒江州,0.342977199
黑龙江,鸡西市,云南,临沧市,0.652135892
黑龙江,鹤岗市,云南,德宏州,0.399283761
黑龙江,齐齐哈尔市,云南,丽江市,0.073895507
山东,临沂市,云南,玉溪市,0.194104365
山东,泰安市,云南,昆明市,0.727549562
广西,桂林市,云南,昆明市,0.082192523
重庆,渝中区,云南,丽江市,0.811973354
黑龙江,齐齐哈尔市,云南,红河州,0.087915651
天津,宁河区,云南,曲靖市,0.752411649
山东,枣庄市,云南,保山市,0.93056705
湖北,荆门市,云南,保山市,0.924712914
重庆,忠县,云南,普洱市,0.088981695
重庆,潼南区,云南,保山市,0.95815778
山西,长治市,云南,怒江州,0.200636954
江西,上饶市,云南,大理州,0.644576132
江西,景德镇市,云南,昆明市,0.592026884
河北,保定市,云南,临沧市,0.733139927
河北,张家口市,云南,曲靖市,0.877736907
重庆,云阳县,云南,玉溪市,0.66027245
青海,海北州,云南,临沧市,0.171600574
黑龙江,绥化市,云南,文山州,0.79306837
重庆,南岸区,云南,德宏州,0.39963932
广西,百色市,云南,昭通市,0.114060777
西藏,那曲地区,云南,大理州,0.233879414
上海,黄浦区,云南,楚雄州,0.327829881
天津,北辰区,云南,德宏州,0.559959611
宁夏,银川市,云南,昭通市,0.140322898
广西,来宾市,云南,西双版纳州,0.854874064
吉林,长春市,云南,昭通市,0.322683013
广东,梅州市,云南,临沧市,0.62818062
云南,曲靖市,云南,临沧市,0.545743378
上海,浦东新区,云南,临沧市,0.218366192
云南,怒江州,云南,德宏州,0.135522416
天津,南开区,云南,昆明市,0.797159251
海南,临高县,云南,丽江市,0.659754885
重庆,潼南区,云南,昆明市,0.423008928
青海,果洛州,云南,昭通市,0.637014108
黑龙江,大庆市,云南,文山州,0.492794609
辽宁,抚顺市,云南,昭通市,0.618161001
重庆,南川区,云南,大理州,0.860416497
北京,石景山区,云南,德宏州,0.634052368
安徽,马鞍山市,云南,普洱市,0.529026225
安徽,马鞍山市,云南,怒江州,0.060377175
广西,崇左市,云南,怒江州,0.685056943
辽宁,大连市,云南,曲靖市,0.919200383
陕西,渭南市,云南,曲靖市,0.71384628
北京,大兴区,云南,怒江州,0.603514634
北京,昌平区,云南,怒江州,0.395732291
湖北,十堰市,云南,迪庆州,0.817813581
湖北,孝感市,云南,红河州,0.649386137
湖南,郴州市,云南,临沧市,0.861231001
湖南,长沙市,云南,红河州,0.853069822
重庆,荣昌区,云南,曲靖市,0.454627373
上海,黄浦区,云南,曲靖市,0.503175172
天津,津南区,云南,丽江市,0.028525358
安徽,池州市,云南,大理州,0.145871091
山东,烟台市,云南,曲靖市,0.785911779
甘肃,临夏州,云南,大理州,0.029104622
天津,静海区,云南,保山市,0.979942431
广东,佛山市,云南,西双版纳州,0.48380106
海南,三亚市,云南,普洱市,0.233772694
湖北,仙桃市,云南,西双版纳州,0.638312826
天津,河北区,云南,保山市,0.306053708
广东,广州市,云南,楚雄州,0.478157122
河南,许昌市,云南,德宏州,0.95773674
广东,中山市,云南,大理州,0.760702784
江苏,常州市,云南,昭通市,0.261851563
上海,嘉定区,云南,怒江州,0.637875339
北京,石景山区,云南,西双版纳州,0.734788906
天津,北辰区,云南,大理州,0.245224707
安徽,宣城市,云南,西双版纳州,0.181441966
浙江,台州市,云南,德宏州,0.004430758
浙江,嘉兴市,云南,保山市,0.665178618
福建,泉州市,云南,西双版纳州,0.116288928
湖南,怀化市,云南,临沧市,0.945214131
西藏,那曲地区,云南,德宏州,0.039386078
安徽,池州市,云南,大理州,0.890016796
广东,江门市,云南,德宏州,0.788085882
新疆,阿克苏地区,云南,保山市,0.791739375
湖北,宜昌市,云南,普洱市,0.563454053
吉林,长春市,云南,昆明市,0.154297923
山东,临沂市,云南,大理州,0.778383217
山西,大同市,云南,丽江市,0.357676675
重庆,酉阳县,云南,西双版纳州,0.169437649
上海,长宁区,云南,丽江市,0.334430661
浙江,湖州市,云南,文山州,0.311713759
湖北,天门市,云南,怒江州,0.377082022
安徽,合肥市,云南,德宏州,0.72851814
山东,潍坊市,云南,昆明市,0.973810086
四川,达州市,云南,怒江州,0.911159436
天津,汉沽区,云南,昆明市,0.340061665
新疆,克拉玛依市,云南,昆明市,0.752308707
江苏,徐州市,云南,迪庆州,0.905636964
吉林,长春市,云南,西双版纳州,0.914383388
江苏,宿迁市,云南,玉溪市,0.225910382
河南,洛阳市,云南,昆明市,0.572063425
湖南,长沙市,云南,保山市,0.308840855
辽宁,沈阳市,云南,红河州,0.128541333
重庆,万州区,云南,保山市,0.10479474
上海,崇明区,云南,临沧市,0.376523404
云南,大理州,云南,西双版纳州,0.674861533
天津,大港区,云南,普洱市,0.882811541
广东,茂名市,云南,玉溪市,0.162368673
黑龙江,齐齐哈尔市,云南,德宏州,0.866177454
上海,杨浦区,云南,丽江市,0.29182438
云南,玉溪市,云南,大理州,0.954543957
甘肃,武威市,云南,临沧市,0.848302169
四川,自贡市,云南,大理州,0.757004872
广西,南宁市,云南,西双版纳州,0.127746446
浙江,宁波市,云南,曲靖市,0.865534101
甘肃,白银市,云南,昆明市,0.143853418
内蒙古,乌兰察布市,云南,红河州,0.405851794
吉林,通化市,云南,玉溪市,0.439073661
四川,雅安市,云南,丽江市,0.940879296
天津,武清区,云南,文山州,0.063759579
河北,邢台市,云南,昆明市,0.618317454
重庆,奉节县,云南,昆明市,0.249755372
重庆,忠县,云南,丽江市,0.025195558
云南,红河州,云南,昭通市,0.736676575
北京,宣武区,云南,怒江州,0.34349377
天津,河西区,云南,昆明市,0.497143293
山东,德州市,云南,红河州,0.027000043
甘肃,临夏州,云南,西双版纳州,0.0191239
安徽,铜陵市,云南,德宏州,0.294137056
广西,玉林市,云南,昆明市,0.575777214
江苏,连云港市,云南,红河州,0.356478697
河北,保定市,云南,文山州,0.88038017
河南,南阳市,云南,玉溪市,0.251353873
西藏,日喀则地区,云南,丽江市,0.070898253
北京,丰台区,云南,玉溪市,0.518067914
